"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"1","US",27728899,"R3MRVZWKP6NBN5","B004JU0H6O",153481256,"dream on me 3 playard mattress, white","baby",5,1,1,"n","y","works for us!","we used this mattress for the first time when my son was 16m old for an overnight at grandma's house. he dislikes the pack n play, but on this mattress he slept like a stone. we placed it on the pnp boards and covered it with a waterproof pad and a standard store-brand playard sheet we've used a thousand times before. it fit perfectly. i didn't find this to be too firm, too soft, too small or too noisy. (i feel like a lot of reviewers really overthink these things!) it's just a portable-sized version of his crib mattress. recommended.",2013-11-30
"2","us",10877714,"r1vyd7cvlw5o6i","b00a6ahcvy",987152835,"stephan baby my best friend rag doll with removable outfit","baby",5,2,2,"n","y","so soft and cuddly!","this doll is exactly what i wanted for my daughter's first dolly. it is adorable, perfect size, light, very soft, durable, and the hair is divinely soft. she isn't cheap looking at all.<br />i am so glad i chose this doll for my daughter's first birthday after looking at all the dolls and being on the fence for a long time. my daughter loves her and carries her easily around all the time.",2013-11-30
"3","us",15459479,"r3chl3g0t9eh2w","b00a8p15ba",360408162,"tortle head repositioning beanie - prevent and treat flat head syndrome","baby",3,0,1,"n","y","good idea. just not for us.","our son hates it. he is 5mo old and will do everything in his power to get it off or avoid it.",2013-11-30
"4","us",27555140,"r1toy8s2giegxo","b000idslog",574807396,"vulli sophie la girafe","baby",1,3,3,"n","n","this is latex! bad for risking developing an allergy","i'm surprised no one has mentioned the concern of this being natural rubber. rubber is latex, the more one is exposed to natural latex rubber the higher the risk of developing a latex allergy.",2013-11-30
"5","us",52532237,"r3vy479u2l8c1d","b001b91zc6",579794754,"graco backless turbobooster car seat","baby",5,0,0,"n","y","very good. i bought two.","very portable. very strong. and very light at the same time. my daughter loves it. i bought two. i am glad it is part of my daughter's life.",2013-11-30
"6","us",44881568,"r2lvjotmor2mod","b006udlxfm",588091329,"boppy nursing cover, olivia floral (discontinued by manufacturer)","baby",2,5,8,"n","y","not a great product for chesty moms","breastfeeding for chesty girls is no joke! i bought this in the hopes of being able to bf modestly, but eventually gave up. i'd get so frustrated trying to manage my breast, my baby's head, and keeping this cover over everything. it was more trouble than it was worth. that said, the design was adorable and the little slider to remind you which side you left off on was a great idea. i wish i could have gotten more use out of this, but i think it needs to be about three feet wider in order to cover more chesty mamas.",2013-11-30
"7","us",48481319,"r2fw6spnmk30nl","b004g8qsyo",929016833,"bright starts grab","baby",5,0,0,"n","y","good gift","brought this for my nephew love that it came on time and well packaged.. happy with it. good price love that i can shop on line..",2013-11-30
"8","us",14958421,"r1ww1puf4jqvrf","b009oy41eo",762925541,"luvable friends 3 count bottles with silicone nipple","baby",5,0,0,"n","y","great bottles at low price","it is a great quality product. the water does not leak from the bottle which is a problem i have when i have the bottles in the diaper bag. the best part is the price. sometimes you buy high end bottles and the babies don't even like the nipples.",2013-11-30
"9","us",38955502,"r1oijq1u7hwzh7","b003n64z7w",569623315,"j is for jeep standard stroller weather shield,baby rain cover, universal size, waterproof, water resistant, windproof, see thru, ventilation, clear, plastic, protection, shade, umbrella, pram, vinyl, double","baby",4,0,0,"n","y","it's basic, it works","just used this on my graco lightrider stroller. totally did the job. it doesn't &#34;fit&#34; or anything, looks pretty clumsy overall, but when you've got rain and you're in a city and you've got to take the dog out, etc… it works.",2013-11-30
"10","us",38088270,"r3ps3ku41fzz9j","b008j1qp7y",879780297,"oball","baby",4,12,12,"n","y","fun toy","my three month old daughter finds it entertaining when i shake this toy for her.  the rattling sound is pretty soft, which i like.  she also likes to try to put it in her mouth and gum the end.  my only complaint is i wish that it was easier to clean.  oball needs to make its toys so you can immerse them in water.",2013-11-30
