"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"1","US",50934944,"R2AYC90G42A1PE","B002B8VE4U",74735317,"travel smart by conair dual voltage 1875 watt hair dryer","Beauty",3,0,0,"N","Y","Good Product","What can you say--it is a good product and does exactly what I wanted.  There are no bells and whistles, but I'm traveling.  I wanted something collapsable and easy to carry.  Although it's a tiny bit larger than I had hoped for, it is still better than my at home dryer.",2014-04-30
"2","US",50368524,"R2NM47NUZX604O","B00APV7OWG",443954263,"onei mk-ii air ionique hair dryer with ionic generator for professional blowouts","Beauty",4,1,2,"N","Y","Onei MK-II Air Ionique Hair Dryer","Seems like a great top of the line hair dryer, well built. I would recommend to anyone, beats the department store models hands down.",2014-04-30
"3","US",19762294,"RU9C14U0M2APW","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",3,0,0,"N","Y","Not enough dryer for the price","This is a little dryer, but for the price, it should offer more. For example, the air flow seems to come out of the unit at a strange angle. I've used the dryer for several weeks and I still haven't figured out how to make the most of the air. The temperature of the air is fine, and velocity is as expected for a 1600 watt unit, the direction is off. I was a bit disappointed by the knob to switch the voltage. You need a coin to turn the selection, and the plastic is so cheap that it was immediately, and permanently, gouged. If this unit cost $10, like some at Target, I would expect that, but this is priced in a way that one expects better quality. I don't think I'd buy this unit again.",2014-04-30
"4","US",31206585,"R2E0EC15MG60QA","B00APV7OWG",443954263,"onei mk-ii air ionique hair dryer with ionic generator for professional blowouts","Beauty",5,1,2,"N","Y","Quiet Dryer - Completely Worth the Money!!","For some time now I've been searching for a more quiet hair dryer and I have finally found it!! I love that this dryer is so quiet I can blow dry my hair even after everyone has gone to sleep! At 75db it is perfect and it is a lower frequency as well which helps keep it quiet.<br /><br />I also love the Ionic technology. My husband & I were a bit skeptical about this feature, but now that I've tried it I'm a believer! With the Ionic generator turned OFF my hair does gain volume but it also tangles really easily. With the Ionic Generator turned ON the tangles disappear and my hair gets really smooth and soft! It's also helping with my split ends.<br /><br />The 3 heat seatings are great too! I believe the manufacture claims the lowest setting is a cool 62°F and the hottest is approximately 223°F. It gets really hot, but it's great that you can use the cool shot feature to &#34;set&#34; you style when done.<br /><br />Bottomline: quietest dryer I've ever used and totally worth the money too!",2014-04-30
"5","US",24496861,"R2XPIL81X6AAZR","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",3,0,0,"N","Y","Too big","Difficult to find a hair dryer with a brush anymore.  Very well made but much larger and clumsy to hold than the one it replaced.",2014-04-30
"6","US",20838782,"R2J3BYD05FGM69","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",3,0,0,"N","Y","Great Dryer But Needs a Nozzle","The retractable cord, the compact size, and the power are awesome! So is the price! It just needs a proper nozzle!",2014-04-29
"7","US",44410146,"RO3YNU9CWI9Z7","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",4,0,0,"N","Y","Replacement for heavier ceramic dryer","I had a more expensive ceramic hair dryer but after taking it apart to clean hair out of it I couldn't get it back together quite right.  So I bought this one.  I like it because it's much lighter in weight but I'm also worried that that means it's cheaper quality!  But so far so good.  It blows plenty of hair and gets plenty hot, but this is a good thing as long as you keep it moving.  If you want to aim it at one part of your head without moving it, just turn the heat level down a bit.",2014-04-29
"8","US",16666102,"REC1PNN5A80H6","B004YZMKKU",258419037,"john frieda(r) jf1r 1,875-watt hair dryer","Beauty",4,1,1,"N","N","Overall a great blowdryer","I bought this blowdryer about three months ago and still love it every time I dry my hair and my daughters hair. I previously owned a very cheap blowdryer that was very old until it broke. My daughter and I had long hair until we recently got it cut, but it would dry our hair unbelievably fast. I removed one star because yes it is heavy and the buttons are placed in a terrible spot. However, the quality of the drying power is amazing. By the way this is my first review ever written because I wanted recommend this product to everyone.",2014-04-29
"9","US",4147844,"R2U5Z31XFFZHHI","B0002G214U",685652978,"conair soft bonnet hair dryer 1 ea","Beauty",5,0,0,"N","Y","So convenient for me to do other things while drying my hair without having to lug one of the self standing ones around","So convenient for me to do other things while drying my hair without having to lug one of the self standing one around",2014-04-29
"10","US",44749084,"R1SBJ09II7NPWX","B0018C3V5A",833461643,"turbo power 3200 twin turbo hair dryer, black","Beauty",5,1,1,"N","Y","Great!","I have been looking for a great blow dryer and actually the salon I go to the uses this dryer.  My hairdresser told me that it's a very good blow dryer and it does not damage your hair like the other dryers.  This turbo 3200 dryer dries my hair very quickly and I am happy with the end result.<br /><br />I recommend this dryer to anyone who is looking for a really good dryer.  It's a little expensive, but who cares if it's going to give great results then it's worth the money.",2014-04-29
