"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"1","US",42931993,"R35K44TRX8VKLI","B004NIQXCE",353197975,"personalized pacifiers zebra pacifier","Baby",5,0,1,"N","Y","Cutest Paci!","I ordered some pacifiers from Personalized Pacifiers online and they are the only ones my daughter will take now. We needed a few extras to have in the diaper bag, car and bed so we ordered this one and a couple others. I LOVE this paci, we get so many compliments on it that I'm going to order another one as a back up. We've even sterilized it and the Zebra print didn't fade or wash off at all!",2012-01-31
"2","US",52150435,"R2461SU07IK13R","B0028IDXDS",450475749,"wubbanub brown monkey pacifier","Baby",5,0,0,"N","Y","Amazing invention","Great product for keeping a paci in an infant's mouth!  I wish I had known about it sooner.  Monkey is cute, too.  I can see my son learning to love it.",2012-01-29
"3","US",47388782,"R1I0CTVATI9TS4","B004KVBHU2",524923091,"mam perfect orthodontic pacifier, boy, 6+ months, 1-count","Baby",3,1,1,"N","N","best pacifier","My 14 months old baby boy loves MAM latex pacifiers, when i wanted to buy new ones I came across these, and were glad I did;  he absolutely loves them, there very easy to clean (water doesn't get trapped in).<br />then two weeks later he bit through them( I bought 4),  the other latex ones survived 8 months with no damage.<br />maybe they are just too thin? I don't know but what a waste of money!",2012-01-29
"4","US",23066463,"R3GFTZR1ELUWZP","B001L2SA6M",381226741,"philips avent bpa free contemporary freeflow pacifier","Baby",5,0,0,"N","Y","Our baby never drops these","We were running low on pacifiers, so decided to try out a new style.  Our daughter is 4 months old, and she is hooked on these.  Unlike the other ones we've used (soothies), she never spits this one out, even when we pick her up or carry her.  It also seems that the design gives her more freedom to breathe than other pacifiers.  Whatever it is, she loves these!",2012-01-28
"5","US",50631880,"R2RXKMBSOKY6MC","B0033WRT9W",934761232,"mam 2 pack trends silicone pacifier, 6 months","Baby",5,0,0,"N","Y","cute and comfortable","this pacifier lasts for very long, has great sweet designs that varies a lot, and has the air circulation holes in middle which we appreciate..  My son literaly throws any different pacifier I try to give im at me..<:",2012-01-28
"6","US",18800855,"R3J2GEHADN7XNA","B003CK3LDI",392768822,"wubbanub infant pacifier - giraffe","Baby",5,0,0,"N","Y","Giraffe Wubanub","Why didn't I think of this? My daughter loves her giraffe. We have the duck and the puppy dog and decided to get her the giraffe since it was so cute. The duck and giraffe are nice and thin and light, making it easier for her to hold and not fall out of her mouth because of the weight. The puppy is really bulky and heavy and we had a hard time keeping up with it. She loves to play with the ears of the giraffe as well. It's great becuase the pacifers alone are rubber and bounce when they hit the ground. Attached to the stuffed animal, we haven't had to get down on our hands and knees looking for it. It's great!",2012-01-27
"7","US",40113789,"R25DK9EUX2HRYN","B000AKB4IM",295960359,"the original billy-bob teeth two front teeth pacifier","Baby",4,0,0,"N","Y","Great gag gift","I gave this as a gift to a friend who is expecting a new baby. As self-proclaimed rednecks, they loved it, and the pacifier was a big hit at her baby shower. I don't know how good it is for use as an everyday pacifier, but for photo ops and family parties, I'm sure it will be great and get a lot of laughs. If you want to make someone smile, then go ahead and purchase!",2012-01-27
"8","US",46856650,"R27FJ4BCSWGY67","B004IY6AGW",572944212,"wubbanub soft toy and pacifier","Baby",5,0,0,"N","Y","Wubbanub","It works great our daughter uses it all the time. It was recommended by a friend of ours so we tried it and its a good thing we did its pretty cool.",2012-01-26
"9","US",33136010,"R1M4I9QXIBCI9M","B000SU10ME",565545704,"gumdrop full-term pacifier, vanilla scented","Baby",5,0,0,"N","N","Love these","Love these pacifiers, after my friends seen them they all wanted them too. I like that they dont go the whole way up to the babies nose like the ones from the hospital, and thier much softer. As for the vanilla scent it wears off quickly.",2012-01-25
"10","US",28883987,"R2OVX3VF1AWX26","B00264YZNG",432096885,"personalized pacifiers pacifier","Baby",4,0,0,"N","Y","Cute!","We waiting for our baby to be born in April. Cant wait for her to try this pacifier. its cute looking especially it says Daddys girl :)",2012-01-25
"11","US",31028017,"R20IXOVNOZQGS8","B001P3V64U",892851560,"pipila portable pacifier sterilizer","Baby",2,1,2,"N","Y","Battery Life","As with almost all of the other reviews, which I basically ignored, the battery life does not last.  We bought this to take on an international trip so that we would not be constantly worrying about dirty pacifiers on the plane and in the airport.  We did not even make it from the states to Europe without the batteries dying. And we put fresh batteries the day we left. Better to buy pacifier wipes.",2012-01-24
"12","US",29715403,"REY4T2K1XRK76","B0057EEC44",589029650,"philips avent bpa free nighttime infant pacifier, 0-6 months, 2-count","Baby",5,0,0,"N","Y","cool","i love these! im so glad i got the blue ones too. it said color may vary and i was worried i would end up with a girl color. i have other pacifiers i received as gifts but so far i think these are the best. its so cool they glow in the dark.",2012-01-24
"13","US",13590200,"REWU28DX2K98K","B002BY2LF0",429084754,"2 pack natursutten bpa-free natural rubber pacifier,rounded nipple","Baby",2,0,1,"N","Y","Newborn would not take it","Was very happy to purchase an all natural pacifier, however my daughter who is EBF and loves to suck would not take it after multiple attempts throughout her first month.  I think it has to do with the nipple size ... I don't see how it could replicate a mothers nipple which touches the roof of babies mouth.  This nipple just seems too small for my baby to suck the same way she would as if she was breastfeeding.  Really sad this product didn't work out because I was excited to try it.  I would suggest new moms give it a try though, because if you're going to introduce a pacifier, you might as well make sure it's natural!",2012-01-24
"14","US",31815348,"R3VMKNBDZK0HYX","B004IY6AGW",572944212,"wubbanub soft toy and pacifier","Baby",4,0,0,"N","Y","My daughter LOVES it!","Since her birth my daughter only takes a soothie binkie. I had gotten her a clip for her binkie, but I wanted something better than that. I asked my friend in my breastfeeding support group where she got hers and she told me the website on the binkie. I came to amazon.com upon learning the name of them and I found a TON more than the duck and red puppy. I let my oldest daughter pick out my youngest daughters Wubbanub and she found this. I love how soft the elephant is. I was also very happy that for the first time in her two months of being on Earth she decided she didn't need the vanilla scent of her soothies from the hospital. We will now be ordering her the Red Dragon, as that was the one my husband wanted to get her.  I only gave it a 4 out of 5 stars because of the way it has to be cleaned, and the binkies are not interchangeable if the soothie gets worn down. At about 13-20 dollars a pop, I would think they would find a safe way to make the binkies interchangeable.",2012-01-22
"15","US",37613279,"R3BZYNQRGIH6AS","B000MVVWFE",63883088,"skip hop grab-and-go pacifier pocket, red","Baby",2,0,0,"N","Y","Poor quality","We used this for about 1 month...it would not stay snapped to our diaper bag so we had to store it inside the bag.  Then the zipper broke!  So now I am going to buy a different brand to replace it. Not happy with the quality. Could barely fit 2 Nuk pacifiers in it.",2012-01-22
"16","US",41645126,"R1DRPXLRZ1RUFT","B002UXQRHU",984750507,"nuk 1 pack genius silicone bpa free pacifier, 0-6 months","Baby",5,0,0,"N","N","Amazing!","I love this pacifier compared to the other version which I love to. I love this one because when my daughter sleeps with it in her mouth when she's on her stomach it is flat but when I want to attach it to a cord so it doesn't end up everywhere when we are out it also has that capability! I Couldn't say anything more that would make this item more perfect! Great job NUK!!",2012-01-21
"17","US",25227401,"R2JXEQHWIZNKLK","B00067AUNY",957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)","Baby",5,0,0,"N","Y","GREAT BUY!","The sound it makes resemble more a truck passing by than in uterus sound BUT the battery lasts for ever and my little man seems to enjoy it anyway!",2012-01-20
"18","US",42810890,"R126VXNWDZVFOG","B0027AB7PI",597098491,"wubbanub infant plush pacifier ~ brown bear","Baby",5,0,1,"N","Y","New Parent's Best Friend!","These are the PERFECT baby shower add on gift.  My son is by no means fussy but this little buddy is his favorite car seat companion for the traffic ridden commute to daycare.  The nook is attached to the little animal making it easy for the lil ones to grab hold in the early days when the fine, hand to nook skills are a little lacking.  And if that wasn't enough reason, they are washing machine safe.  Highly recommend!",2012-01-20
"19","US",13001275,"R2RCD9EDO1SD5Q","B0045I6IA4",246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary","Baby",5,0,0,"N","N","soothie pacifier","these are awesome!  i used the blue & green ones with my son & just ordered the pink & purple set for my daughter that is due in a few months :)",2012-01-20
"20","US",42810890,"R7CA2L0A1RJIE","B0028H3ACS",380619977,"wubbanub tabby kitten pacifier","Baby",5,0,0,"N","Y","New Parent's Best Friend!","These are the PERFECT baby shower add on gift. My son is by no means fussy but this little buddy is his favorite car seat companion for the traffic ridden commute to daycare. The nook is attached to the little animal making it easy for the lil ones to grab hold in the early days when the fine, hand to nook skills are a little lacking. And if that wasn't enough reason, they are washing machine safe. Highly recommend!",2012-01-20
"21","US",20162512,"R2EQRM9LRT2MLZ","B0028IDXDS",450475749,"wubbanub brown monkey pacifier","Baby",3,1,2,"N","Y","Didn't work for us","I've heard a few people swear by these things, so obviously they work well for lots of kids.  My baby though would gag whenever she got the nipple into her mouth.  Not really sure why... but she never had Soothies in the hospital or anything and prefers the Avent pacifiers with the wider, flatter nipple.  Also, like many others have noted, it would have been nice if it could be sterilized.  I held the monkey over a pot of boiling water, being careful not to get the nose of the monkey too wet while the pacifier boiled.  Not sure how well it worked, but better than nothing!  The monkey could've been a bit heavier too, as it often fell off of my baby. (She's 4 months, so this would work way better for a kid still being swaddled.)",2012-01-20
