"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"1","US",31987135,"R1T5C3IEMUIP4Q","B0043GDSR4",166483932,"ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection","Major Appliances",4,1,2,"N","Y","nice microwave","the microwave has work very nice, a bit pricy thou but in the long run it will have been a good inventment as my wife loves to coooook.",2013-12-28
"2","US",16790391,"R2SJ3QQ4EUXER0","B00EU7AMX4",991090482,"ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection","Major Appliances",4,9,13,"N","Y","Love it","I had to  order 3 of these because the first two arrived damaged. After the third one was installed it looks great and works great. I got it just before Thanksgiving so I used it as an oven so I then had two ovens which came in very handy.",2013-12-28
"3","US",40124327,"R3BHJIM18LRQ28","B005GSZB3M",109226352,"whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave","Major Appliances",5,2,3,"N","Y","perfect size","after reading either terrible or &#34;hit and miss&#34; reviews of other small footprint microwaves with &#34;handle doors&#34; rather than &#34;push button&#34; I came across this from Whirlpool..It had GREAT reviews so I tried it for our new granite countertop (didn't want to use up much space)... it is PERFECT!!",2013-12-27
"4","US",52059663,"R3SD1YJSB1ZME0","B000A7B4D0",690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel","Major Appliances",4,0,0,"N","Y","Microzilla II","This replaces an old Sharp Carousel we use as a second microwave and lasted 14 years. My daughter called it microzilla because you had to shorten cooking times somewhat because it had so much power. This one carries on the tradition.",2013-12-26
"5","US",14264360,"R1HWLALX1RAPXX","B00012ORSS",305608994,"sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves","Major Appliances",5,1,2,"N","Y","Purchased for dimensions","The unit was purchased to replace an old whirlpool unit that had performed flawlessly for 20 years. Although none of the holes lined up the Sharp unit fit perfectly into the space above our cooktop. So far the unit has performed as advertised.",2013-12-26
"6","US",32468524,"R2TNOFR798YBO6","B004YKDYVE",809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black","Major Appliances",3,1,1,"N","Y","Good enough","It works.  It does seem a bit cheaply made, but you aren't paying top dollar so you should expect that.  The door isn't real solid feeling, so far no problems though.  We mounted this over stove and the fan had low and high and now only has high.  Not sure what happened but it still works.  Be aware that if this microwave gets too hot (sitting over a self clean oven or cooking at high temps) the fan will kick on and won't shut off.  Fine, but we didn't know that at first and thought it was broken.  It's just trying to cool itself off!  Love the 30 second feature.  So many things just need short time to warm up or soften and so just pop it in, press the 30 sec and it goes.  Easy, fast.  Use that all the time.",2013-12-26
"7","US",11724114,"R344YZEO4DYWBD","B004YKDYVE",809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black","Major Appliances",5,2,2,"N","Y","Still Functioning & Looking Great","I bought this microwave about two years ago, and it still looks and functions great!  Have not had a single issue. :)",2013-12-26
"8","US",10452174,"R1468UMXSVLK1U","B00012ORT2",305608994,"sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves","Major Appliances",3,1,1,"N","Y","a bit clunky sounding","when shutting, yet works well and seems to be a good value for the price. I guess I just miss the more sleek, less noisy one that broke after 9 years :-)",2013-12-24
"9","US",20820778,"R2CSPP5VTVMCCL","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","Major Appliances",4,1,1,"N","Y","Small and cute, does the job","This microwave is very cute (there's no other word to describe it!), and as promised is good for small spaces. It does seem to require more cook time than most microwaves I am used to, and sometimes it is a pain to have to keep holding the + sign to increase time, as opposed to just typing in the number. So far I have had no issues, and the unit is not very noisy at all which is nice.",2013-12-23
"10","US",51410019,"R2CPAW0AF1ZYX7","B003K5FPRU",392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,","Major Appliances",1,0,0,"N","N","The hotel TV of microwaves","Just moved into apartment where this had been installed new. Cooks OK so far (although not encouraged by the rest of the reviews here) but otherwise designed to frustrate -- minor features you've taken for granted after several decades of microwaving are nowhere to be found.<br /><br />- As others have mentioned, the three obnoxiously long beeps after cooking are bad enough; that they don't stop once you've opened the door is bonkers. And once you've opened the door, you're committed -- hit Clear all you want, you're getting the beeps. HOWEVER, if you hit Clear BEFORE you open the door, you can snip the beeps, which is good but why is the sequence an issue at all?<br /><br />- Can't set the timer and cook concurrently. Sorry multitaskers.<br /><br />- Clock gains between 2-3 minutes each day -- last synced with the stove (same brand, brand new) a month ago, and they're now 2 1/2 hours apart.<br /><br />- No way to open or close the door quietly, can only jerk it open and pop it shut.",2013-12-21
"11","US",48723351,"R7Z00AG9LGKYQ","B0058CLNC4",215953885,"samsung smh1816 1.8 cu. ft. over the range microwave with sensor cooking,","Major Appliances",1,3,3,"N","Y","Missing parts, cannot install until Samsung rectifies","One of the pieces that ensures the screws from the top of the cabinet holds the microwave in place was missing, so we cannot install it until Samsung rectifies the matter.  Seems crazy to send it back though since it's just missing a 50 cent bolt that can't be replaced at the hardware store.....",2013-12-21
"12","US",51675938,"R1KSXYHP695BW8","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","Major Appliances",5,0,1,"N","Y","microwave paint","This is stuff. It really worked very well. It save me a great deal of money having to replace a microwave that still works very well. I highly recommend this product.",2013-12-20
"13","US",52527364,"R2I4OWK8Z0V3HM","B0058CLNC4",215953885,"samsung smh1816 1.8 cu. ft. over the range microwave with sensor cooking,","Major Appliances",2,1,1,"N","Y","Need to upgrade the shipping method","I received and installed the microwave. So far, I am pleased with it.<br /><br />It was damaged in shipping (a dent on the top back edge. This does not affect the installation or operation. I noted that a number of other reviewers had damage in shipping. This needs to be fixed. Better packaging and selection of carrier might help.<br /><br />The hardware (toggle bolts) were cheap and just fell apart when I used them. i had to use other hardware to install the unit.<br /><br />The template is a bit off. I had to redrill the holes for the top cabinet to get it to fit. I measured the holes on the unit and found the template was off about 3/4 of an inch.",2013-12-18
